Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2021;Janeiro;RJ;R$287.914.075;-R$646;R$2.365.311;R$7.320.019;R$28.484.096;R$154.788.222;R$130.408.876
2021;Janeiro;RN;R$1.240.478;R$51; R$ -   ;R$1.629.153;R$56.717;R$626.590;R$4.985.169
2021;Janeiro;RO;R$717.590;-R$56;R$321;R$174.593;R$779;R$4.328;R$7.453.167
2021;Janeiro;RR;R$21.938; R$ -   ; R$ -   ;R$259;R$21.767;R$23.586;R$72.638
2021;Janeiro;RS;R$152.812.441;R$876;R$125.052.869;R$15.817.067;R$23.778;R$141.494.180;R$176.314.166
2021;Janeiro;SC;R$989.607.259;-R$2.240;R$2.034;R$11.701.185;R$28.939.850;R$510.691.151;R$197.884.269
2021;Janeiro;SE;R$24.518;-R$178; R$ -   ;R$3.238.296;R$11.284;R$776;R$6.128.417
2021;Janeiro;SP;R$2.214.330.812;R$373.760;R$1.451.901;R$67.236.148;R$181.762.013;R$910.549.412;R$1.259.635.424
2021;Janeiro;TO;R$25.267;R$316; R$ -   ;R$509.697; R$ -   ;R$850;R$1.673.139
2021;Fevereiro;AC;R$2.490;-R$2; R$ -   ;R$152.845; R$ -   ;R$190.559;R$43.227
2021;Fevereiro;AL;R$8.849.860;R$1.589; R$ -   ;R$1.396.852;R$565;R$10.802;R$8.667.421
2021;Fevereiro;AM;R$63.119.033;-R$3; R$ -   ;R$2.202.319;R$21.378;R$12.491.087;R$2.538.844
2021;Fevereiro;AP;R$252.704; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$2.452;R$160.086
2021;Fevereiro;BA;R$106.351.926;R$146;R$4.878;R$20.313.325;R$17.481;R$57.690.469;R$76.782.219
2021;Fevereiro;CE;R$84.209.473;-R$18; R$ -   ;R$12.877.186;R$8.814;R$39.059.635;R$38.684.140
2021;Fevereiro;DF;R$2.750.382;-R$122; R$ -   ;R$2.953.021;R$5.958;R$413.429;R$1.499.206
2021;Fevereiro;ES;R$207.829.447;-R$316; R$ -   ;R$672.755;R$11.789.152;R$160.700.650;R$79.583.777
2021;Fevereiro;GO;R$37.233.758;R$2.068;R$46.081;R$8.501.003;R$10.731;R$5.118.185;R$31.108.448
2021;Fevereiro;MA;R$7.823.847;-R$5; R$ -   ;R$4.034.903;R$6.286;R$305.448;R$1.427.366
2021;Fevereiro;MG;R$159.408.984;-R$1.215;R$397.696.380;R$45.372.624;R$12.212;R$80.847.487;R$200.984.896
2021;Fevereiro;MS;R$344.061;-R$21; R$ -   ;R$173.287;R$6.385;R$502.826;R$9.540.823
2021;Fevereiro;MT;R$4.971.051;-R$5; R$ -   ;R$4.577.552; R$ -   ;R$1.388.826;R$3.915.808
2021;Fevereiro;PA;R$14.918.690;R$550; R$ -   ;R$2.055.903;R$19.253;R$6.663.385;R$21.830.545
2021;Fevereiro;PB;R$4.201.247;-R$1.713; R$ -   ;R$4.235.126;R$68.128;R$3.568.741;R$4.081.478
2021;Fevereiro;PE;R$122.883.040;R$5.934; R$ -   ;R$28.136.426;R$7.201.770;R$56.253.738;R$51.718.347
2021;Fevereiro;PI;R$4.127;-R$3; R$ -   ;R$1.316.782; R$ -   ; R$ -   ;R$1.979.872
2021;Fevereiro;PR;R$399.670.380;R$141.462;R$103;R$7.837.906;R$49.285.287;R$167.763.941;R$136.795.069
2021;Fevereiro;RJ;R$266.699.868;-R$1.164;R$3.206.481;R$24.581.303;R$20.995.306;R$141.520.901;R$122.125.439
2021;Fevereiro;RN;R$130.141;-R$4; R$ -   ;R$1.261.322;R$9.514;R$56.307;R$4.773.629
2021;Fevereiro;RO;R$1.635.840;-R$55;R$321;R$162.317;R$32.464; R$ -   ;R$5.005.279
2021;Fevereiro;RR;R$48.159; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$23.909;R$41.935
2021;Fevereiro;RS;R$131.504.026;R$44.215;R$89.158.002;R$15.032.587;R$44.605;R$149.708.996;R$183.601.525
2021;Fevereiro;SC;R$1.105.443.617;R$33.057;R$2.120;R$16.712.471;R$16.044.704;R$529.769.024;R$240.911.426
2021;Fevereiro;SE;R$24.071;-R$2; R$ -   ;R$1.349.015;R$4.219;R$601.068;R$4.842.389
2021;Fevereiro;SP;R$2.087.253.605;R$343.722;R$1.406.616;R$62.429.446;R$157.350.863;R$881.932.449;R$1.198.889.632
2021;Fevereiro;TO;R$105;-R$3; R$ -   ;R$280.173;R$5.800; R$ -   ;R$1.040.175
2021;Marco;AC;R$107.952; R$ -   ; R$ -   ;R$95.485; R$ -   ;R$15.061;R$53.737
2021;Marco;AL;R$21.126;R$1.584; R$ -   ;R$633.332;R$4.427;R$4.139;R$8.516.552
2021;Marco;AM;R$75.174.648;-R$3; R$ -   ;R$451.344;R$17.786;R$13.471.429;R$5.642.207
2021;Marco;AP;R$7.572; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$2.843;R$421.086
2021;Marco;BA;R$121.349.853;R$1.535;R$8.960;R$16.393.722;R$11.957;R$65.753.312;R$74.820.925
2021;Marco;CE;R$113.241.073;-R$37; R$ -   ;R$7.784.197; R$ -   ;R$52.679.282;R$37.897.331
2021;Marco;DF;R$3.820.580;R$2; R$ -   ;R$2.150.594; R$ -   ;R$874.231;R$1.823.368
2021;Marco;ES;R$202.410.899;-R$216; R$ -   ;R$489.083;R$18.485.261;R$209.825.685;R$77.008.416
2021;Marco;GO;R$39.975.357;R$2.307;R$87.554;R$7.556.661;R$35.182;R$5.342.904;R$31.745.323
2021;Marco;MA;R$4.378.300;R$12;R$1.125;R$3.787.791;R$6.665;R$326.241;R$730.033
2021;Marco;MG;R$180.843.167;-R$163;R$349.757.004;R$34.253.706;R$38.731;R$105.017.333;R$201.817.228
2021;Marco;MS;R$643.037;-R$55; R$ -   ;R$72.579; R$ -   ;R$626.585;R$9.669.250
2021;Marco;MT;R$2.536.082;R$1.565; R$ -   ;R$3.311.781; R$ -   ;R$1.813.408;R$4.581.130
2021;Marco;PA;R$7.878.166;R$328; R$ -   ;R$1.953.009;R$16.995;R$6.310.849;R$19.189.857
2021;Marco;PB;R$4.686.642;-R$1.484; R$ -   ;R$2.300.606;R$21;R$2.582.986;R$3.099.053
2021;Marco;PE;R$154.382.508;R$4.577; R$ -   ;R$22.694.947;R$12.526.746;R$78.174.285;R$51.599.721
2021;Marco;PI;R$4.125;-R$3; R$ -   ;R$1.397.571;R$5.126; R$ -   ;R$1.771.209
2021;Marco;PR;R$538.457.655;R$197;R$60;R$3.246.951;R$20.091.081;R$274.088.025;R$157.801.462
2021;Marco;RJ;R$284.949.362;-R$206;R$3.140.160;R$18.361.252;R$9.390.669;R$152.237.657;R$117.169.619
2021;Marco;RN;R$455.350;R$6; R$ -   ;R$936.199;R$11.579;R$214.143;R$4.454.851
2021;Marco;RO;R$34.120;-R$56;R$321;R$57.163;R$48.134;R$8.657;R$5.309.814
2021;Marco;RR;R$889; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$12.968;R$45.180
2021;Marco;RS;R$164.486.214;R$9.756;R$88.070.561;R$13.633.136;R$41.314;R$191.697.618;R$193.603.650
2021;Marco;SC;R$1.405.274.111;-R$2.361;R$2.236;R$12.253.867;R$20.062.701;R$684.333.002;R$266.603.947
2021;Marco;SE;R$25.833;-R$197; R$ -   ;R$1.386.853;R$11.160;R$438;R$3.787.362
2021;Marco;SP;R$2.795.288.310;R$338.961;R$1.448.343;R$57.555.781;R$109.776.518;R$1.152.146.874;R$1.273.452.254
2021;Marco;TO;R$957;R$467; R$ -   ;R$574.792; R$ -   ;R$511.301;R$1.508.951
2021;Abril;AC;R$1.697; R$ -   ; R$ -   ;R$178.534; R$ -   ;R$379.694;R$60.791
2021;Abril;AL;R$8.119;R$1.583; R$ -   ;R$628.704;R$15.691;R$356.069;R$7.020.340
2021;Abril;AM;R$93.893.843;-R$4;R$252;R$2.255.764;R$48.435;R$15.253.804;R$6.064.085
2021;Abril;AP;R$4.276; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$1.235;R$236.595
2021;Abril;BA;R$87.085.690;R$1.360;R$6.343;R$14.004.507;R$2.672;R$62.786.167;R$87.965.948
2021;Abril;CE;R$78.754.097;R$60; R$ -   ;R$6.198.991; R$ -   ;R$39.646.161;R$34.647.484
2021;Abril;DF;R$2.829.527;R$342; R$ -   ;R$1.317.906;R$12.674;R$1.068.564;R$1.978.106
2021;Abril;ES;R$221.652.576;-R$141; R$ -   ;R$1.194.053;R$18.245.535;R$192.557.174;R$82.561.886
2021;Abril;GO;R$49.182.050;R$2.273;R$125.932;R$3.837.435;R$1.357.893;R$3.467.774;R$28.962.807
2021;Abril;MA;R$4.182.591;R$2.891; R$ -   ;R$2.579.088;R$3.661;R$617.787;R$836.909
2021;Abril;MG;R$144.398.502;-R$1.029;R$363.220.027;R$35.323.932;R$15.758;R$79.245.064;R$220.165.111
2021;Abril;MS;R$240.100;-R$79; R$ -   ;R$41.718; R$ -   ;R$532.013;R$9.891.708
2021;Abril;MT;R$3.776.668;-R$6; R$ -   ;R$3.248.483; R$ -   ;R$2.521.179;R$3.813.368
2021;Abril;PA;R$13.605.142;-R$308; R$ -   ;R$1.253.818;R$2.807;R$5.338.128;R$17.391.757
2021;Abril;PB;R$8.984.253;-R$1.296; R$ -   ;R$2.070.943;R$47.560;R$2.469.101;R$2.787.594
2021;Abril;PE;R$163.282.830;R$4.395; R$ -   ;R$19.364.216;R$17.637.908;R$81.612.368;R$45.908.162
2021;Abril;PI;R$4.133;-R$3; R$ -   ;R$414.385;R$15.851; R$ -   ;R$1.120.762
2021;Abril;PR;R$422.288.791;R$435;R$120;R$6.474.953;R$44.720.064;R$191.195.811;R$145.640.005
2021;Abril;RJ;R$311.444.525;-R$495;R$4.163.738;R$14.181.897;R$30.100.576;R$176.695.602;R$122.949.576
2021;Abril;RN;R$913.374;-R$9; R$ -   ;R$1.290.936; R$ -   ;R$503.564;R$5.009.958
2021;Abril;RO;R$5.352;-R$57;R$321;R$140.075;R$4.727;R$65.999;R$5.241.954
2021;Abril;RR;R$5.772; R$ -   ; R$ -   ; R$ -   ;R$9.452;R$18.534;R$34.407
2021;Abril;RS;R$155.320.431;R$27.789;R$84.793.870;R$15.429.385;R$40.901;R$158.232.199;R$193.824.052
2021;Abril;SC;R$977.965.626;-R$2.461; R$ -   ;R$7.916.502;R$838.363;R$514.515.544;R$218.588.142
2021;Abril;SE;R$107.991;-R$2; R$ -   ;R$170.069; R$ -   ;R$1.078;R$3.920.285
2021;Abril;SP;R$2.334.502.376;R$337.811;R$906.226;R$38.364.989;R$163.020.281;R$978.509.770;R$1.127.061.656
2021;Abril;TO;R$0;R$10; R$ -   ;R$190.695; R$ -   ; R$ -   ;R$1.549.443
2021;Maio;AC;R$80.558; R$ -   ; R$ -   ;R$183.947; R$ -   ;R$23.318;R$27.937
2021;Maio;AL;R$52.832;R$1.586; R$ -   ;R$563.241;R$14.763;R$24.820;R$8.073.992
2021;Maio;AM;R$70.948.662;-R$3; R$ -   ;R$2.946.609;R$104.838;R$10.136.926;R$3.857.700
2021;Maio;AP;R$4.046; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$24.898;R$274.886
2021;Maio;BA;R$84.356.909;R$540;R$23.597;R$12.362.535;R$3.262;R$45.247.787;R$78.236.110
2021;Maio;CE;R$97.257.332;-R$49; R$ -   ;R$8.935.133;R$19.225;R$46.172.027;R$47.543.436
2021;Maio;DF;R$2.829.083;R$975; R$ -   ;R$1.534.297;R$8.649;R$698.718;R$1.586.009
2021;Maio;ES;R$248.620.835;-R$155; R$ -   ;R$1.816.382;R$9.033.036;R$198.654.730;R$80.894.641
2021;Maio;GO;R$47.518.807;R$2.002;R$47.438;R$7.362.262;R$16.339;R$8.552.066;R$30.258.527
2021;Maio;MA;R$865.703;-R$14; R$ -   ;R$2.717.022; R$ -   ;R$267.227;R$987.106
2021;Maio;MG;R$155.283.602;-R$1.912;R$365.204.378;R$26.180.111;R$22.926;R$76.322.516;R$163.031.643
2021;Maio;MS;R$123.499;-R$89; R$ -   ;R$82.678; R$ -   ;R$637.988;R$14.006.132
2021;Maio;MT;R$4.832.250;-R$11; R$ -   ;R$4.542.839;R$45;R$2.734.877;R$4.381.945
2021;Maio;PA;R$6.156.665;R$1.272; R$ -   ;R$2.277.844; R$ -   ;R$7.218.194;R$23.196.080
2021;Maio;PB;R$3.347.528;-R$393; R$ -   ;R$2.670.142;R$52.969;R$2.273.339;R$2.960.289
2021;Maio;PE;R$109.406.931;R$5.440; R$ -   ;R$22.629.739;R$2.626.544;R$63.556.243;R$38.518.932
2021;Maio;PI;R$47.881;-R$4; R$ -   ;R$1.432.906;R$10.966; R$ -   ;R$785.570
2021;Maio;PR;R$480.030.544;-R$407;R$120;R$5.658.694;R$10.453.815;R$226.201.600;R$151.646.383
2021;Maio;RJ;R$275.787.527;-R$2.950;R$3.602.558;R$16.241.313;R$10.576.332;R$154.947.432;R$88.071.049
2021;Maio;RN;R$625.362;-R$8; R$ -   ;R$906.355; R$ -   ;R$390.379;R$4.701.386
2021;Maio;RO;R$555.158;R$20;R$321;R$205.866;R$31.693;R$537.841;R$7.351.335
2021;Maio;RR;R$2.721; R$ -   ; R$ -   ; R$ -   ;R$30;R$12.968;R$25.225
2021;Maio;RS;R$123.631.257;R$1.084;R$39.654.813;R$14.548.534;R$22.543;R$167.779.410;R$177.308.160
2021;Maio;SC;R$1.124.268.566;R$6.542;R$3.457;R$5.049.113;R$283.572;R$613.011.978;R$258.773.680
2021;Maio;SE;R$13.189;-R$173;R$64.425;R$330.463; R$ -   ;R$438;R$4.210.298
2021;Maio;SP;R$2.365.364.831;R$352.637;R$1.169.112;R$52.292.555;R$90.804.713;R$975.560.712;R$1.068.951.500
2021;Maio;TO;R$282;-R$41; R$ -   ;R$365.576; R$ -   ; R$ -   ;R$1.634.770
2021;Junho;AC;R$30.612; R$ -   ; R$ -   ;R$207.264; R$ -   ;R$291.817;R$26.222
2021;Junho;AL;R$36.632;R$1.592;R$749;R$713.021;R$4.595;R$21.126;R$10.572.021
2021;Junho;AM;R$75.512.575;-R$4; R$ -   ;R$2.944.963;R$97.062;R$10.741.835;R$4.702.584
2021;Junho;AP;R$15.577; R$ -   ; R$ -   ; R$ -   ;R$1.719;R$1.592;R$336.391
2021;Junho;BA;R$87.094.945;-R$241;R$25.460;R$13.923.102; R$ -   ;R$41.480.479;R$83.332.320
2021;Junho;CE;R$92.137.593;-R$25; R$ -   ;R$6.302.147;R$3.573;R$38.789.475;R$24.316.237
2021;Junho;DF;R$2.667.136;R$134; R$ -   ;R$2.406.998;R$1.000;R$957.959;R$5.544.985
2021;Junho;ES;R$179.915.672;-R$47; R$ -   ;R$1.506.849;R$19.519.134;R$217.449.021;R$91.142.727
2021;Junho;GO;R$40.884.668;R$38;R$99.138;R$8.561.525;R$47.444;R$4.464.966;R$34.827.413
2021;Junho;MA;R$2.477.780;-R$2; R$ -   ;R$3.872.788;R$4.889;R$812.242;R$1.248.276
2021;Junho;MG;R$131.515.307;-R$1.375;R$363.770.255;R$39.426.822;R$49.773;R$74.510.703;R$182.825.065
2021;Junho;MS;R$52.434;R$138.608; R$ -   ;R$87.108; R$ -   ;R$545.162;R$7.641.196
2021;Junho;MT;R$3.154.518;R$3.279; R$ -   ;R$4.660.743;R$16.228;R$2.915.224;R$4.745.474
2021;Junho;PA;R$19.599.200;R$402;R$51;R$2.767.063;R$73.135;R$4.129.759;R$22.677.353
2021;Junho;PB;R$4.473.653;-R$359;R$1.491;R$2.478.841;R$49.668;R$3.605.815;R$3.697.080
2021;Junho;PE;R$120.153.446;R$4.325; R$ -   ;R$22.537.016;R$2.546.823;R$76.987.071;R$39.342.424
2021;Junho;PI;R$4.597;-R$94; R$ -   ;R$1.977.000; R$ -   ;R$414;R$2.867.545
2021;Junho;PR;R$396.317.827;R$5.739;R$60;R$6.420.033;R$11.871.436;R$191.456.468;R$171.548.762
2021;Junho;RJ;R$258.289.518;R$183;R$3.000.039;R$17.385.209;R$24.952.101;R$180.165.622;R$103.873.696
2021;Junho;RN;R$214.298;R$5; R$ -   ;R$784.132;R$12.585;R$162.685;R$4.357.445
2021;Junho;RO;R$6.721;-R$112;R$321;R$207.623;R$28.982;R$4.328;R$6.127.190
2021;Junho;RR;R$18.358; R$ -   ; R$ -   ; R$ -   ;R$22.195;R$19.525;R$29.292
2021;Junho;RS;R$130.994.247;R$50.102;R$64.077.040;R$16.860.263;R$57.106;R$193.850.702;R$195.037.938
2021;Junho;SC;R$872.951.479;-R$3.538;R$977;R$6.998.361;R$1.045.565;R$490.797.494;R$293.031.461
2021;Junho;SE;R$229.671;-R$350;R$498.272;R$1.747.892; R$ -   ;R$992.739;R$8.950.314
2021;Junho;SP;R$2.069.675.301;R$338.216;R$1.093.737;R$56.626.362;R$145.126.049;R$861.448.275;R$1.222.740.024
2021;Junho;TO;R$1.110;R$71; R$ -   ;R$481.629; R$ -   ; R$ -   ;R$1.178.254
2021;Julho;AC;R$81.945; R$ -   ; R$ -   ;R$105.813; R$ -   ;R$90.099;R$83.186
2021;Julho;AL;R$71.167;R$1.593; R$ -   ;R$814.548; R$ -   ;R$476.511;R$8.690.722
2021;Julho;AM;R$74.985.619;-R$1; R$ -   ;R$2.686.934;R$49.569;R$13.319.774;R$2.901.205
2021;Julho;AP;R$49.585; R$ -   ; R$ -   ;R$40; R$ -   ;R$505;R$215.910
2021;Julho;BA;R$75.264.127;R$109;R$9.870;R$12.656.748;R$8.240;R$50.133.185;R$59.616.441
2021;Julho;CE;R$77.162.452;R$820; R$ -   ;R$3.422.101; R$ -   ;R$30.537.327;R$15.606.088
2021;Julho;DF;R$3.327.495;-R$66; R$ -   ;R$652.082;R$6.363;R$560.131;R$4.449.735
2021;Julho;ES;R$193.854.004;-R$32; R$ -   ;R$422.950;R$10.786.867;R$235.105.391;R$100.728.035
2021;Julho;GO;R$45.842.830;R$4.515;R$86.704;R$2.575.296;R$3.603.382;R$2.557.942;R$42.033.658
2021;Julho;MA;R$553.594;R$6.098; R$ -   ;R$116.134;R$11.030;R$233.021;R$1.376.225
2021;Julho;MG;R$127.272.238;R$10.258;R$369.504.428;R$13.706.237;R$50.728;R$68.998.710;R$229.423.929
2021;Julho;MS;R$143.434;-R$48; R$ -   ;R$125.716; R$ -   ;R$242.815;R$8.280.072
2021;Julho;MT;R$1.877.124;R$16; R$ -   ;R$1.080.028;R$13.462;R$2.279.480;R$6.064.655
2021;Julho;PA;R$6.616.799;R$773; R$ -   ;R$2.566.207; R$ -   ;R$2.776.214;R$21.789.177
2021;Julho;PB;R$3.841.795;-R$306; R$ -   ;R$2.341.470;R$33.401;R$2.751.189;R$4.300.241
2021;Julho;PE;R$110.760.290;R$822; R$ -   ;R$19.083.566;R$2.084.451;R$67.298.120;R$35.902.486
2021;Julho;PI;R$4.609;-R$95; R$ -   ;R$107.390;R$17.926; R$ -   ;R$3.218.916
2021;Julho;PR;R$412.149.275;R$5.353;R$60;R$4.086.072;R$10.826.089;R$193.341.075;R$203.290.330
2021;Julho;RJ;R$238.887.709;-R$1.268;R$2.037.790;R$7.725.929;R$27.027.610;R$141.062.939;R$141.057.394
2021;Julho;RN;R$725.873;-R$8; R$ -   ;R$651.007; R$ -   ;R$55.566;R$5.048.477
2021;Julho;RO;R$83.605;-R$65; R$ -   ;R$208.973;R$18.080;R$56.684;R$6.544.434
2021;Julho;RR;R$6.558;R$648; R$ -   ;R$284; R$ -   ;R$25.693;R$43.736
2021;Julho;RS;R$121.332.839;R$96.703;R$73.224.947;R$11.980.259;R$35.479;R$175.778.581;R$226.456.704
2021;Julho;SC;R$997.846.956;-R$3.198;R$1.936;R$3.339.730;R$1.616.479;R$544.796.860;R$296.728.468
2021;Julho;SE;R$18.108;-R$11;R$732.957;R$398.888;R$16.604;R$121.120;R$6.471.666
2021;Julho;SP;R$2.324.098.284;R$599.608;R$1.178.820;R$36.515.294;R$55.645.141;R$904.343.364;R$1.244.222.036
2021;Julho;TO;R$2.292;-R$15; R$ -   ;R$614.120; R$ -   ; R$ -   ;R$1.579.050
2021;Agosto;AC;R$88.225; R$ -   ; R$ -   ;R$345.739; R$ -   ;R$23.335;R$70.918
2021;Agosto;AL;R$8.841;R$1.633; R$ -   ;R$615.368;R$15.098;R$4.781;R$10.555.401
2021;Agosto;AM;R$87.554.585;-R$1; R$ -   ;R$3.820.899;R$14.748;R$17.581.374;R$3.499.428
2021;Agosto;AP;R$8.037; R$ -   ; R$ -   ;R$1.879;R$5.190;R$512.082;R$221.731
2021;Agosto;BA;R$91.648.180;R$8.009;R$9.606;R$16.835.277;R$8.050;R$56.637.069;R$61.650.320
2021;Agosto;CE;R$87.547.571;R$26; R$ -   ;R$7.275.409;R$11.299;R$40.002.922;R$18.647.807
2021;Agosto;DF;R$3.426.956;R$13; R$ -   ;R$1.530.099;R$9.750;R$1.171.038;R$2.211.808
2021;Agosto;ES;R$193.141.689;-R$175; R$ -   ;R$1.460.402;R$7.947.619;R$204.997.345;R$111.717.475
2021;Agosto;GO;R$56.590.093;R$38.383;R$114.370;R$7.575.722;R$6.748.402;R$3.474.575;R$37.145.981
2021;Agosto;MA;R$2.010.734;R$478; R$ -   ;R$4.529.289;R$8.363;R$316.988;R$1.703.690
2021;Agosto;MG;R$129.073.134;R$183;R$369.682.289;R$30.945.970;R$45.519;R$67.823.315;R$247.020.559
2021;Agosto;MS;R$197.198;R$352; R$ -   ;R$69.744;R$25.699;R$624.360;R$13.487.247
2021;Agosto;MT;R$3.455.494;-R$5; R$ -   ;R$4.180.578;R$6.997;R$2.782.123;R$7.770.347
2021;Agosto;PA;R$7.453.494;R$473; R$ -   ;R$259.899;R$10.145;R$6.844.972;R$23.686.829
2021;Agosto;PB;R$3.552.741;-R$285; R$ -   ;R$2.822.377;R$5.839;R$1.967.516;R$6.193.843
2021;Agosto;PE;R$135.379.213;R$8.343; R$ -   ;R$24.431.575;R$2.739.661;R$76.621.145;R$48.984.630
2021;Agosto;PI;R$101.943;-R$81; R$ -   ;R$1.490.396;R$6.386;R$421;R$4.622.010
2021;Agosto;PR;R$476.368.884;R$112.875;R$60;R$6.551.308;R$4.484.790;R$199.852.996;R$188.254.190
2021;Agosto;RJ;R$298.295.590;R$408;R$3.089.539;R$11.918.321;R$15.418.622;R$180.584.880;R$112.004.498
2021;Agosto;RN;R$475.669;-R$10; R$ -   ;R$1.122.588;R$12.343;R$323.364;R$3.935.575
2021;Agosto;RO;R$332.389;R$31; R$ -   ;R$358.730;R$59.301;R$376.871;R$7.126.975
2021;Agosto;RR;R$15.844; R$ -   ; R$ -   ;R$187;R$7.118;R$68.625;R$89.863
2021;Agosto;RS;R$126.659.854;R$8.074;R$53.694.644;R$15.364.804;R$101.864;R$189.780.464;R$239.051.790
2021;Agosto;SC;R$964.162.407;-R$3.332; R$ -   ;R$3.058.303;R$1.368.218;R$521.338.189;R$342.635.798
2021;Agosto;SE;R$144.461;-R$14;R$458.145;R$1.813.774; R$ -   ;R$1.072.554;R$8.370.847
2021;Agosto;SP;R$2.349.152.223;R$341.180;R$1.208.996;R$59.200.976;R$62.285.791;R$981.389.621;R$1.243.676.591
2021;Agosto;TO;R$1.048;-R$20; R$ -   ;R$550.633; R$ -   ;R$799.654;R$1.970.123
2021;Setembro;AC;R$208.401; R$ -   ; R$ -   ;R$210.908;R$21.593;R$452.864;R$93.449
2021;Setembro;AL;R$54.114;R$1.934; R$ -   ;R$1.231.011; R$ -   ;R$30.083;R$12.035.351
2021;Setembro;AM;R$83.998.211;R$95; R$ -   ;R$201.553;R$9.803;R$17.441.908;R$5.053.382
2021;Setembro;AP;R$112.131; R$ -   ; R$ -   ; R$ -   ; R$ -   ;R$4.240.271;R$264.394
2021;Setembro;BA;R$111.623.047;R$924; R$ -   ;R$11.208.708; R$ -   ;R$61.510.008;R$77.810.431
2021;Setembro;CE;R$75.112.020;R$93; R$ -   ;R$5.200.632;R$6.105;R$42.963.480;R$26.873.308
2021;Setembro;DF;R$2.936.040;R$3.141; R$ -   ;R$1.756.701;R$19.138;R$1.169.222;R$2.425.864
2021;Setembro;ES;R$219.467.049;R$359; R$ -   ;R$3.128.191;R$22.598.123;R$205.316.666;R$86.424.857
2021;Setembro;GO;R$32.391.638;R$28.634;R$94.898;R$6.609.458;R$20.499;R$2.760.687;R$56.952.231
2021;Setembro;MA;R$1.496.402;R$229; R$ -   ;R$4.074.553; R$ -   ;R$908.376;R$1.417.705
2021;Setembro;MG;R$139.060.548;R$68.007;R$382.151.690;R$36.159.608;R$41.172;R$82.334.238;R$275.470.799
2021;Setembro;MS;R$568.144;R$33.580; R$ -   ;R$87.232; R$ -   ;R$429.699;R$16.027.133
2021;Setembro;MT;R$3.885.178;R$14.517; R$ -   ;R$5.425.130;R$43.161;R$5.613.655;R$8.318.494
2021;Setembro;PA;R$8.904.765;R$1.512; R$ -   ;R$3.334.016;R$39.797;R$4.570.342;R$27.509.468
2021;Setembro;PB;R$4.378.337;-R$798; R$ -   ;R$2.908.437;R$11.736;R$1.269.115;R$4.346.108
2021;Setembro;PE;R$135.330.092;R$5.326; R$ -   ;R$16.963.564;R$2.968.496;R$78.487.855;R$48.600.220
2021;Setembro;PI;R$4.611;R$26; R$ -   ;R$1.462.250;R$43.598; R$ -   ;R$3.711.856
2021;Setembro;PR;R$443.266.794;R$17.081;R$1.817;R$6.384.399;R$12.518.312;R$230.213.482;R$210.214.839
2021;Setembro;RJ;R$318.015.564;R$3.121;R$3.057.522;R$16.715.601;R$15.747.065;R$208.990.562;R$168.146.957
2021;Setembro;RN;R$370.148;R$129; R$ -   ;R$1.091.577;R$23.988;R$200.638;R$5.204.386
2021;Setembro;RO;R$141.843;R$464; R$ -   ;R$260.658;R$10.908;R$4.328;R$7.700.684
2021;Setembro;RR;R$4.697;R$13; R$ -   ; R$ -   ; R$ -   ;R$19.618;R$42.590
2021;Setembro;RS;R$139.864.570;R$96.928;R$76.635.936;R$21.676.531;R$32.345;R$189.001.107;R$276.232.807
2021;Setembro;SC;R$1.157.526.434;R$308; R$ -   ;R$7.656.561;R$228.524;R$642.282.677;R$384.032.839
2021;Setembro;SE;R$461.129;R$40;R$585.138;R$1.129.288;R$6.363;R$438;R$8.363.456
2021;Setembro;SP;R$2.432.077.264;R$410.938;R$1.149.256;R$65.287.128;R$67.158.079;R$954.352.343;R$1.482.288.138
2021;Setembro;TO;R$103;R$556; R$ -   ;R$467.647; R$ -   ; R$ -   ;R$2.066.675
2021;Outubro;AC;R$200.292; R$ -   ; R$ -   ;R$288.307; R$ -   ;R$335.969;R$117.028
2021;Outubro;AL;R$8.561;R$1.738; R$ -   ;R$1.114.096; R$ -   ;R$918;R$9.069.236
2021;Outubro;AM;R$89.697.526;R$0; R$ -   ;R$186.360;R$80.395;R$11.760.032;R$4.146.255
2021;Outubro;AP;R$91.832; R$ -   ; R$ -   ; R$ -   ;R$7.846;R$140.188;R$309.460
2021;Outubro;BA;R$125.992.190;R$31.028;R$18.763;R$15.549.476;R$503;R$73.553.208;R$82.014.866
2021;Outubro;CE;R$86.354.388;R$112; R$ -   ;R$3.965.134;R$7.495;R$35.326.443;R$50.946.334
2021;Outubro;DF;R$2.636.963;R$1.532; R$ -   ;R$2.580.246;R$1.313;R$907.092;R$7.448.586
2021;Outubro;ES;R$208.353.442;-R$61; R$ -   ;R$2.283.474;R$9.668.687;R$235.991.982;R$103.384.517
2021;Outubro;GO;R$38.219.535;R$3.629;R$106.698;R$6.510.394;R$18.552;R$7.593.250;R$37.731.570
